0.564332   4.7301
3.85473   1.44833
2.15024   4.07173
3.53508   4.06353
0.761709   2.04088
1.12717   4.36754
0.199249   3.78081
4.00701   0.809883
1.69573   0.0898931
0.834136   4.32427
2.93216   0.879289
3.20887   1.39787
3.95041   4.52933
4.52259   1.15904
4.97459   2.89155
3.28766   0.75185
1.35054   3.55271
0.324517   4.15933
0.806345   2.24428
4.58982   1.12515
0.327136   3.16661
1.21218   3.19072
1.34912   4.66275
1.8839   2.69135
3.5719   2.91591
2.76835   2.66937
4.17322   4.28428
0.82079   0.0166877
0.470465   2.09857
0.689375   1.31769
1.38024   2.77677
4.09343   3.31252
3.5774   0.434673
0.550173   1.75925
2.72249   1.89613
3.23044   3.94847
2.01742   1.81997
3.30984   3.52906
2.87225   3.98378
0.359403   0.486963
4.3884   0.830845
4.00412   2.28432
2.55173   1.85687
3.47393   1.26899
2.95275   1.79194
2.06513   3.66813
0.301959   0.0208467
0.370429   0.807326
3.72771   1.58694
1.71843   1.71598
0.556013   4.91288
0.738709   0.483905
2.99494   0.979756
1.75684   2.16977
2.26998   1.47322
0.357407   1.93841
3.84806   4.2787
2.05537   4.58059
1.00882   0.169785
3.58427   0.899251
3.71154   4.86906
4.24754   3.46066
3.32011   1.10876
4.87318   3.50179
4.6442   0.141337
0.448875   4.25044
2.21335   4.69072
2.00823   2.26022
2.4623   3.81921
4.46345   2.24669
0.161876   0.649636
3.4295   4.6235
2.22627   1.99182
1.58047   2.93229
3.03768   4.35777
1.01165   2.77704
3.7419   0.181791
0.358522   0.680529
2.65083   2.56797
4.87229   3.59471
1.33068   4.79402
3.07635   4.17416
0.177166   2.63411
1.41039   4.41361
4.53608   2.82466
4.11417   1.77782
4.79865   0.936826
0.228751   4.61292
4.29854   0.61644
0.499611   1.95959
4.88313   0.821703
0.359228   2.54652
4.32602   2.35524
4.56306   1.30555
2.39583   1.72412
2.21115   2.81636
4.48481   1.2264
2.13998   1.67794
1.21431   3.94994
1.71079   3.27223
1.44217   3.4928
3.42138   3.06052
3.18025   0.49839
1.44327   2.12147
0.583914   3.85065
2.86351   2.0514
2.95174   4.83399
4.93192   0.72416
0.955611   0.953839
1.17427   0.944251
0.0251391   2.51367
2.1923   0.919542
4.74351   4.12988
0.926782   1.41694
4.50703   4.62882
1.5579   3.64018
0.514987   0.388341
1.84745   0.0179666
1.96437   0.245349
3.58796   2.81425
4.01888   0.243341
4.83995   0.0333709
0.865092   4.59598
4.56318   3.3156
0.245959   3.83901
2.32453   3.42594
4.77264   3.69518
4.96522   0.373856
3.39078   3.78851
3.41763   0.102076
0.597313   4.04452
1.32203   4.35683
0.305417   3.13997
3.53514   0.0442922
4.41963   0.721834
1.86845   3.09389
4.06968   4.17689
0.939004   1.83898
2.73598   3.65273
1.4968   1.74661
0.336195   0.424085
2.58859   1.48293
3.64861   2.26161
0.857584   3.41393
2.89704   0.49955
0.937   3.15573
3.4303   3.13299
1.17928   0.118731
0.505688   4.09915
4.43716   0.422047
3.34267   0.267977
3.88423   2.29285
0.929167   1.51272
4.29942   0.369302
1.86102   3.10404
4.55481   2.71957
2.80464   2.58897
2.89461   4.66617
4.36576   0.391661
2.64551   3.02084
1.33094   4.06765
4.94325   1.23838
3.37495   2.84793
0.16888   3.36152
2.00905   1.02355
2.84346   0.00474241
4.7057   3.7189
3.50256   2.60604
4.73761   0.0933619
4.13268   2.99277
4.42114   1.12549
1.03268   1.18723
3.82614   1.01664
1.6567   4.19397
3.11479   0.252921
0.841201   3.05745
1.53537   4.99586
0.375015   2.87143
0.154662   4.40313
3.4387   4.19179
1.45001   0.311472
4.91791   0.385667
1.90072   0.473727
1.93309   4.41747
4.33501   3.49155
2.49363   0.357337
0.770676   2.75238
4.1866   4.16243
3.04493   1.20342
